Language_area;Journal;Year;Issue_ID;Vol;No;Listed_Translator;Translator;Author;Title;Genre;SL;TL;Notes
DE;ME;1960;144;14;2;Piontek, Heinz;Piontek, Heinz;Keats, John;Die düstren Schwaden;Poetry;EN-BE;DE;"The article in Merkur lists both the English original and the German translation with comments by the translator; Part of a group of 3 poems titled ""Gedichte."" Bilingual presentation"
DE;ME;1960;144;14;2;Piontek, Heinz;Piontek, Heinz;Keats, John;An den Herbst;Poetry;EN-BE;DE;"The article in Merkur lists both the English original and the German translation with comments by the translator; Part of a group of 3 poems titled ""Gedichte."" Bilingual presentation"
DE;ME;1960;144;14;2;Piontek, Heinz;Piontek, Heinz;Keats, John;An den Schlaf;Poetry;EN-BE;DE;"The article in Merkur lists both the English original and the German translation with comments by the translator; Part of a group of 3 poems titled ""Gedichte."" Bilingual presentation"
DE;ME;1960;145;14;3;Sachs, Nelly;Sachs, Nelly;Ekelöf, Gunnar;Vergangen der Morgen;Poetry;SE;DE;"Part of a group of 3 poems titled ""Gedichte"""
DE;ME;1960;145;14;3;Sachs, Nelly;Sachs, Nelly;Ekelöf, Gunnar;Epithalamion;Poetry;SE;DE;"Part of a group of 3 poems titled ""Gedichte"""
DE;ME;1960;145;14;3;Sachs, Nelly;Sachs, Nelly;Ekelöf, Gunnar;Absentia Animi;Poetry;SE;DE;"Part of a group of 3 poems titled ""Gedichte"""
DE;ME;1960;145;14;4;Anon.;Anon.;Chiaromonte, Nicola;Albert Camus;Life-writing;IT;DE;
DE;ME;1960;146;14;4;Sauter, Lilly;Sauter, Lilly;Yourcenar, Marguerite;Historia Augusta;Non-fictional prose;FR;DE;"French novelist and essayist born in Brussels, Belgium, who became a US citizen in 1947; was the first woman elected to the Académie française, in 1980. A study"
DE;ME;1960;146;14;4;Anon.;Anon.;Citati, Pietro;Stil und Kritik;Non-fictional prose;IT;DE;
DE;ME;1960;147;14;5;Lohner, Edgar;Lohner, Edgar;Wellek, René;Wilhelm Diltheys Poetik und literarische Theorie;Non-fictional prose;EN-AE;DE;"Czech-American comparative literary critic; was born and raised in Vienna, speaking Czech and German, later lived in the US; wrote in both Czech and English"
DE;ME;1960;148;14;6;Demetz, Peter;Demetz, Peter;Orten, Jiří;Aus den Tagebüchern;Life-writing;CZ;DE;
DE;ME;1960;149;14;7;Anon.;Anon.;Holthusen, Hans Egon;Was ist abendländisch?;Non-fictional prose;EN-AE;DE;German translation of a speech given at an annual meeting of the Modern Language Association of America in Chicago, December 1959
DE;ME;1960;149;14;7;Parigi, Ingrid;Parigi, Ingrid;Buzzati, Dino;Strafe für Liebe;Fictional prose;IT;DE;
DE;ME;1960;150;14;8;Anon.;Anon.;Arendt, Hannah;Der Mensch und die Arbeit;Non-fictional prose;EN-AE;DE;Two abriefed chapters of the book “The Human Condition”, published in The University of Chicago Press, 1958
DE;ME;1960;150;14;8;Brońska-Pampuch, Wanda;Brońska-Pampuch, Wanda;Kolakowski, Leszek;Lob der Inkonsequenz;Non-fictional prose;PL;DE;
DE;ME;1960;150;14;8;Möring, Richard;Möring, Richard;Mallarmé, Stéphane;[Untitled];Poetry;FR;DE;"Part of a group of 2 poems titled ""Gedichte"""
DE;ME;1960;150;14;8;Möring, Richard;Möring, Richard;Mallarmé, Stéphane;[Untitled];Poetry;FR;DE;"Part of a group of 2 poems titled ""Gedichte"""
DE;ME;1960;151;14;9;Hocke, Gustav René;Hocke, Gustav René;Cacciatore, Edoardo;Entfernte Vergangenheit;Poetry;IT;DE;"Part of a group of 2 poems titled ""Gedichte"""
DE;ME;1960;151;14;9;Hocke, Gustav René;Hocke, Gustav René;Cacciatore, Edoardo;Die Zukunft;Poetry;IT;DE;"Part of a group of 2 poems titled ""Gedichte"""
DE;ME;1960;151;14;9;Erné, Nino;Erné, Nino;Calvino, Italo;Zuletzt kommt der Rabe;Fictional prose;IT;DE;"“Ultimo viene il corvo”; excerpt from a volume of narratives"
DE;ME;1960;152;14;10;Horst, Karl August;Horst, Karl August;Valéry, Paul;Leonardo und die Philosophen: Brief an Leo Ferrero (1929);Non-fictional prose;FR;DE;
DE;ME;1960;152;14;10;Richter-Ruhland, Walter;Richter-Ruhland, Walter;Olescha, Jurij;Menschenmaterial;Fictional prose;RU;DE;Author also known as Juri Karlowitsch Olescha.
DE;ME;1960;153;14;11;Levitin, Isabella;Levitin, Isabella;Auden, W. H.;Dichtung und Wahrheit: Ein ungeschriebenes Gedicht;Poetry;EN-AE;DE;A prose poem from volume of poetry “Homage to Clio” (Faber & Faber, London, und Random House, New York 1960).
DE;ME;1960;153;14;11;Kemp, Friedhelm;Kemp, Friedhelm;Perse, Saint-John;Chronik;Poetry;FR;DE;First published in the journal “Cahiers du Sud“ (1946, Vol. 352)
DE;ME;1960;153;14;11;Sauter, Lilly;Sauter, Lilly;Emmanuel, Pierre;Tolstoi und der Christ;"Non-fictional prose; Life-writing";FR;DE;Published in journal “Preuves”
DE;ME;1960;154;14;12;Pagel, L. H.;Pagel, L. H.;Donne, John;Der Frau Beständigkeit;Poetry;EN-BE;DE;"Part of a group of 5 poems titled ""Gedichte""; bilingual presentation"
DE;ME;1960;154;14;12;Pagel, L. H.;Pagel, L. H.;Donne, John;Tagesanbruch;Poetry;EN-BE;DE;"Part of a group of 5 poems titled ""Gedichte""; bilingual presentation"
DE;ME;1960;154;14;12;Pagel, L. H.;Pagel, L. H.;Donne, John;Der Floh;Poetry;EN-BE;DE;"Part of a group of 5 poems titled ""Gedichte""; bilingual presentation"
DE;ME;1960;154;14;12;Pagel, L. H.;Pagel, L. H.;Donne, John;Die Botschaft;Poetry;EN-BE;DE;"Part of a group of 5 poems titled ""Gedichte""; bilingual presentation"
DE;ME;1960;154;14;12;Pagel, L. H.;Pagel, L. H.;Donne, John;Hymne an Gott den Vater;Poetry;EN-BE;DE;"Part of a group of 5 poems titled ""Gedichte""; bilingual presentation"
DE;ME;1961;155;15;1;Kemp, Friedhelm;Kemp, Friedhelm;Jouhandeau, Marcel;Betrachtungen über das Leben und das Glück;Non-fictional prose;FR;DE;Excerpt from the book “Réflexions sur la Vie et le Bonheur” (Paris 1958)
DE;ME;1961;155;15;1;Strauch, Georg;Strauch, Georg;Kasakow, Jurij;Manjka;Fictional prose;RU;DE;Author also known as Juri Pawlowitsch Kasakow.
DE;ME;1961;156;15;2;Horst, Karl August;Horst, Karl August;Borges, Jorge Luis;Der argentinische Schriftsteller und die Tradition;Non-fictional prose;SP;DE;One of several essays from the collection “Discusión” (EMEGE, Buenos Aires)
DE;ME;1961;157;15;3;Kempski, Jürgen v.;Kempski, Jürgen v.;Gábor, Dennis;Zivilisation und Erfindung: „Intelligente“ Maschinen und das menschliche Gehirn;Non-fictional prose;EN-BE;DE;"Hungarian-British engineer; born in Budapest; studies in Hungary and Germany; fled from Nazi Germany (1933), where he was considered Jewish (his family had converted to Lutheranism in 1918), asked to work at the development department of the British Thomson-Houston company; became a British citizen in 1946. Author also known as Gábor Dénes and Dionys Gabor"
DE;ME;1961;157;15;3;Hinterhäuser, Hans;Hinterhäuser, Hans;Chiaromonte, Nicola;Malraux und der Dämon der Aktion;Non-fictional prose;IT;DE;Essay
DE;ME;1961;158;15;4;Eicke, Werner;Eicke, Werner;Fourastié, Jean;Über die nahe Zukunft der Menschheit: Drei bevölkerungsstatistische Bemerkungen;Non-fictional prose;FR;DE;A study, first published in journal “Diogène”, 1960, (Gallimard, Paris)
DE;ME;1961;159;15;5;Bachmann, Ingeborg;Bachmann, Ingeborg;Ungaretti, Giuseppe;Ich bin eine Kreatur;Poetry;IT;DE;"Selection of poems from the volumes “II Dolore” and “L’Allegria”; Part of a group of 5 poems titled ""Gedichte""; bilingual presentation "
DE;ME;1961;159;15;5;Bachmann, Ingeborg;Bachmann, Ingeborg;Ungaretti, Giuseppe;Phase;Poetry;IT;DE;"Selection of poems from the volumes “II Dolore” and “L’Allegria”; Part of a group of 5 poems titled ""Gedichte""; bilingual presentation "
DE;ME;1961;159;15;5;Bachmann, Ingeborg;Bachmann, Ingeborg;Ungaretti, Giuseppe;Schreit nicht mehr;Poetry;IT;DE;"Selection of poems from the volumes “II Dolore” and “L’Allegria”; Part of a group of 5 poems titled ""Gedichte""; bilingual presentation "
DE;ME;1961;159;15;5;Bachmann, Ingeborg;Bachmann, Ingeborg;Ungaretti, Giuseppe;Verdammnis;Poetry;IT;DE;"Selection of poems from the volumes “II Dolore” and “L’Allegria”; Part of a group of 5 poems titled ""Gedichte""; bilingual presentation "
DE;ME;1961;159;15;5;Bachmann, Ingeborg;Bachmann, Ingeborg;Ungaretti, Giuseppe;Gebet;Poetry;IT;DE;"Selection of poems from the volumes “II Dolore” and “L’Allegria”; Part of a group of 5 poems titled ""Gedichte""; bilingual presentation "
DE;ME;1961;159;15;5;Enzensberger, Hans Magnus;Enzensberger, Hans Magnus;Paulhan, Jean;Ungaretti zu Ehren;Book review;IT;DE;Essay from book “II Taccuino del Vecchio” used as the introduction to the poems by Guiseppe Ungaretti in Merkur, Vol. 159, 1961
DE;ME;1961;160;15;6;Horst, Karl August;Horst, Karl August;Tucci, Niccolò;Das Verkäufliche am Wahren;Fictional prose;IT;DE;"Narrative “II vendibile nel vero” first published in the Italian magazine “Tempo Presente”; Niccolò was short story writer and novelist who wrote in English and Italian"
DE;ME;1961;161;15;7;NONE;NONE;NONE;NONE;NONE;NONE;NONE;
DE;ME;1961;162;15;8;Anon.;Anon.;Johnson, Uwe;Berliner Stadtbahn;Non-fictional prose;EN-AE;DE;Speech (“The Berlin Border of the divided world as a place for writing”) given at the Detroit Adventure Conference at Wayne State University in Detroit, April 1961.
DE;ME;1961;163;15;9;Emmerich, Leo;Emmerich, Leo;Crozier, Brian;Sechs Persönlichkeiten auf der Suche nach dem Afrikanertum;Non-fictional prose;EN-BE;DE;Essay. Author also known as Brian Rossiter Crozier.
DE;ME;1961;163;15;9;Anon.;Anon.;Esslin, Martin;Bert Brecht: Vernunft gegen Instinkt;Non-fictional prose;EN-BE;DE;
DE;ME;1961;164;15;10;Kienlechner, Toni;Kienlechner, Toni;Gadda, Carlo Emilio;Der Polizist und die Heiligen;Fictional prose;IT;DE;
DE;ME;1961;165;15;11;Fried, Erich;Fried, Erich;Rokeah, David;Abend im Dorf;Poetry;HEB;DE;"Due to lack of knowledge of the Hebrew language most translators sought help from the author (in English or German) regarding etymology or meaning of certain words;  Part of a group of 4 poems titled ""Gedichte"""
DE;ME;1961;165;15;11;Fried, Erich;Fried, Erich;Rokeah, David;Sturm;Poetry;HEB;DE;"Due to lack of knowledge of the Hebrew language most translators sought help from the author (in English or German) regarding etymology or meaning of certain words;  Part of a group of 4 poems titled ""Gedichte"""
DE;ME;1961;165;15;11;Fried, Erich;Fried, Erich;Rokeah, David;Der Wind;Poetry;HEB;DE;"Due to lack of knowledge of the Hebrew language most translators sought help from the author (in English or German) regarding etymology or meaning of certain words;  Part of a group of 4 poems titled ""Gedichte"""
DE;ME;1961;165;15;11;Dürrenmatt, Friedrich;Dürrenmatt, Friedrich;Rokeah, David;Würfel;Poetry;HEB;DE;"Due to lack of knowledge of the Hebrew language most translators sought help from the author (in English or German) regarding etymology or meaning of certain words;  Part of a group of 4 poems titled ""Gedichte"""
DE;ME;1961;165;15;11;Anon.;Anon.;Heller, Peter;Zu Freuds Briefen – Rezension zu: Sigmund Freud: Briefe 1873-1939;Book review;EN-AE;DE;
DE;ME;1961;166;15;12;Sauter, Lilly;Sauter, Lilly;Yourcenar, Marguerite;Die imaginären Gefängnisse des Piranesi;Non-fictional prose;FR;DE;Essay
DE;ME;1961;166;15;12;Anon.;Anon.;Pavese, Cesare;Die Freiheit;Fictional prose;IT;DE;Narrative from book “Racconti” (Einaudi, Turin, 1960)
DE;ME;1962;167;16;1;Tiel, Walter;Tiel, Walter;Gombrowicz, Witold;Bakakaj: Memoiren des Stefan Czarniecki;Fictional prose;PL;DE;A short story
DE;ME;1962;168;16;2;Tophoven, Elmar;Tophoven, Elmar;Beckett, Samuel;Texte um nichts;Fictional prose;FR;DE;"Works of prose, written in 1950 (“textes pour rien”) and published in Paris; Becket was an Irish writer, playwright, theatre director, poet, and literary translator; wrote in French and English"
DE;ME;1962;168;16;2;Horst, Karl August;Horst, Karl August;Blanchot, Maurice;Samuel Beckett;Non-fictional prose;FR;DE;"Essay; first published in collection of essays (“Le livre à venir”, Gallimard, Paris)"
DE;ME;1962;169;16;3;Kemp, Friedhelm;Kemp, Friedhelm;Paulhan, Jean;Lobrede auf die informelle Kunst;Non-fictional prose;FR;DE;
DE;ME;1962;169;16;3;Buri, Friedrich W.;Buri, Friedrich W.;Vroman, Leo;Die Götter;Poetry;DU;DE;" Part of a group of 4 poems titled ""Gedichte"""
DE;ME;1962;169;16;3;Buri, Friedrich W.;Buri, Friedrich W.;Vroman, Leo;Friede;Poetry;DU;DE;" Part of a group of 4 poems titled ""Gedichte"""
DE;ME;1962;169;16;3;Buri, Friedrich W.;Buri, Friedrich W.;Vroman, Leo;Mensch;Poetry;DU;DE;" Part of a group of 4 poems titled ""Gedichte"""
DE;ME;1962;169;16;3;Buri, Friedrich W.;Buri, Friedrich W.;Vroman, Leo;Regeneration;Poetry;DU;DE;" Part of a group of 4 poems titled ""Gedichte"""
DE;ME;1962;169;16;3;Kesser, Armin;Kesser, Armin;Svevo, Italo;Aus den Tagebuchblättern und Notizen;Life-writing;IT;DE;Excerpts from the journal “Saggi e pagine sparse” (1954)
DE;ME;1962;170;16;4;Horst, Karl August;Horst, Karl August;Borges, Jorge Luis;Gedicht von den Gaben;Poetry;SP;DE;" Part of a group of 3 poems titled ""Gedichte"""
DE;ME;1962;170;16;4;Bock, Werner;Bock, Werner;Borges, Jorge Luis;Matthäus XXV, 30;Poetry;SP;DE;" Part of a group of 3 poems titled ""Gedichte"""
DE;ME;1962;170;16;4;Bock, Werner;Bock, Werner;Borges, Jorge Luis;Der Friedhof La Recoleta;Poetry;SP;DE;" Part of a group of 3 poems titled ""Gedichte"""
DE;ME;1962;171;16;5;Horst, Karl August;Horst, Karl August;Butor, Michel;Die Krise der Science Fiction;Non-fictional prose;FR;DE;
DE;ME;1962;171;16;5;Gerhardt, Renate;Gerhardt, Renate;Nabokov, Vladimir;Lance;Fictional prose;EN-AE;DE;"Narrative; first published in the American magazine “The New Yorker” in 1953"
DE;ME;1962;172;16;6;Stresau, Hermann;Stresau, Hermann;Steiner, George;Der Rückzug vom Wort;Non-fictional prose;EN-AE;DE;"Franco-American literary critic, essayist, philosopher, novelist, and educator; Steiner grew up with three languages: German, English, and French"
DE;ME;1962;172;16;6;Schult, Herta;Schult, Herta;Jewtuschenko, Jewgenij Alexandrowitsch;Die vierte Bürgerstrasse;Fictional prose;RU;DE;
DE;ME;1962;173;16;7;Winger, Ilse;Winger, Ilse;Dobzhansky, Theodosius;Der Mensch und die natürliche Auslese;Non-fictional prose;EN-AE;DE;"Ukrainian American geneticist and evolutionary biologist; article in Merkur is an essay which was first published in his book “Mankind Evolving”"
DE;ME;1962;174;16;8;Taube, Otto von;Taube, Otto von;Ungaretti, Giuseppe;Das Notizbuch des alten Mannes;Poetry;IT;DE;
DE;ME;1962;175;16;9;Baumgart, Hildegard;Baumgart, Hildegard;Guillén, Jorge;Federico García Lorca;Non-fictional prose;SP;DE;A study
DE;ME;1962;176;16;10;NONE;NONE;NONE;NONE;NONE;NONE;NONE;
DE;ME;1962;177;16;11;Sauter, Lilly;Sauter, Lilly;Cioran, E. M.;Wider die Zivilisation: Eine Schmährede;Non-fictional prose;FR;DE;Essay (“Portrait du Civilisé”), published in “Nouvelle Revue Française”
DE;ME;1962;177;16;11;Farny, Erika;Farny, Erika;Torga, Miguel;Bambo, die Kröte;Fictional prose;PT-E;DE; Part of a group of 2 texts titled „Zwei Tierfabeln“
DE;ME;1962;177;16;11;Farny, Erika;Farny, Erika;Torga, Miguel;Vinzenz, der Rabe;Fictional prose;PT-E;DE; Part of a group of 2 texts titled „Zwei Tierfabeln“
DE;ME;1962;177;16;11;Winterfeld, Hans Jürgen von;Winterfeld, Hans Jürgen von;Vivanco, Luis Felipe;El Descampado;Poetry;SP;DE;
DE;ME;1962;178;16;12;NONE;NONE;NONE;NONE;NONE;NONE;NONE;
DE;ME;1963;179;17;1;Ege, Friedrich;Ege, Friedrich;Lundkvist, Artur;In der Zeit der Wasserstoffbombe;Poetry;SE;DE;
DE;ME;1963;179;17;1;Möring, Richard;Möring, Richard;Mallarmé, Stéphane;Autre Eventail de Mademoiselle Mallarmé;Poetry;FR;DE;
DE;ME;1963;179;17;1;Anon.;Anon.;Weiss, Peter;Pariser Journal;Fictional prose;SE;DE;German writer, painter, graphic artist, and experimental filmmaker of adopted Swedish nationality who wrote in German and Swedish
DE;ME;1963;180;17;2;NONE;NONE;NONE;NONE;NONE;NONE;NONE;
DE;ME;1963;181;17;3;Dedecius, Karl;Dedecius, Karl;Różewicz, Tadeusz;Polnische Lyrik der Gegenwart;Poetry;PL;DE;Collection of poems
DE;ME;1963;181;17;3;Anon.;Anon.;Herbert, Zbigniew;Polnische Lyrik der Gegenwart;Poetry;PL;DE;Collection of poems
DE;ME;1963;181;17;3;Anon.;Anon.;Weiss, Peter;Pariser Journal II;Fictional prose;SE;DE;"Part 2; part 1 in Vol. 179, 1963"
DE;ME;1963;181;17;3;Wuthenow, Ralph Rainer;Wuthenow, Ralph Rainer;Dazai, Osamu;Kirschen;Life-writing;JP;DE;
DE;ME;1963;182;17;4;NONE;NONE;NONE;NONE;NONE;NONE;NONE;
DE;ME;1963;183;17;5;Dedecius, Karl;Dedecius, Karl;Popa, Vasko;Jugoslawische Lyrik der Gegenwart;Poetry;RO;DE;Serbian poet of Romanian descent
DE;ME;1963;183;17;5;"Titel, Britta; Miodrag, Vukié";"Titel, Britta; Miodrag, Vukié";Pavlovic, Miodrag;Jugoslawische Lyrik der Gegenwart;Poetry;SERB;DE;Serbian poet, physician writer, critic and academic
DE;ME;1963;183;17;5;Schmied, Wieland;Schmied, Wieland;Motokiyo, Seami;Kakitsubata (Die Zeitlose);Drama;JP;DE;
DE;ME;1963;183;17;5;Leonhard, Kurt;Leonhard, Kurt;Leiris, Michel;Auf dem Floß der Medusa;Life-writing;FR;DE;
DE;ME;1963;184;17;6;Zimmer, Dieter E.;Zimmer, Dieter E.;Nabokov, Vladimir;Mein erstes Gedicht;Life-writing;EN-AE;DE;"Essay from autobiographical memoir “Speak Memory”; Nabokov was a Russian-American novelist, poet, translator, and entomologist"
DE;ME;1963;185;17;7;Anon.;Anon.;Brzezinski, Zbigniew;Das kommunistische Schisma und der Westen;Non-fictional prose;EN-AE;DE;"Essay published in journal “journal affairs” at Columbia university in April 1963; Brzeziński was a Polish-American diplomat and political scientist"
DE;ME;1963;185;17;7;"Schmidt, Eckhart; Kaempfe, Alexander";"Schmidt, Eckhart; Kaempfe, Alexander";Wosnessenski, Andrei;Lied der Ophelia;Poetry;RU;DE;" Part of a group of 4 poems titled ""Gedichte"""
DE;ME;1963;185;17;7;"Schmidt, Eckhart; Kaempfe, Alexander";"Schmidt, Eckhart; Kaempfe, Alexander";Wosnessenski, Andrei;Gegenschein der Augen;Poetry;RU;DE;" Part of a group of 4 poems titled ""Gedichte"""
DE;ME;1963;185;17;7;"Schmidt, Eckhart; Kaempfe, Alexander";"Schmidt, Eckhart; Kaempfe, Alexander";Wosnessenski, Andrei;Zweites Eingangsgedicht;Poetry;RU;DE;" Part of a group of 4 poems titled ""Gedichte"""
DE;ME;1963;185;17;7;"Schmidt, Eckhart; Kaempfe, Alexander";"Schmidt, Eckhart; Kaempfe, Alexander";Wosnessenski, Andrei;Abschied vom Polytechnischen Museum;Poetry;RU;DE;" Part of a group of 4 poems titled ""Gedichte"""
DE;ME;1963;185;17;7;Schult, Herta;Schult, Herta;Aksjonow, Wassili Pawlowitsch;Auf halbem Weg zum Mond;Fictional prose;RU;DE;
DE;ME;1963;186;17;8;Granzow, Brigitte;Granzow, Brigitte;Arendt, Hannah;Adolf Eichmann: Von der Banalität des Bösen;Non-fictional prose;EN-AE;DE;
DE;ME;1963;187;17;9;Hesse, Eva;Hesse, Eva;Pound, Ezra;Canto XIII;Poetry;EN-AE;DE;
DE;ME;1963;187;17;9;Lindemann, Helmut;Lindemann, Helmut;Mumford, Lewis;Der Mythos von Megalopolis;Non-fictional prose;EN-AE;DE;Excerpts from the book “The city in the history”
DE;ME;1963;188;17;10;Anon.;Anon.;Bratt, Peter;Über einen zweifelhaften Strafrechtsparagraphen: Ein Streitgespräch;Life-writing;SE;DE;
DE;ME;1963;188;17;10;Sauter, Lilly;Sauter, Lilly;Yourcenar, Marguerite;Theseus – Aspekte einer Sage;Non-fictional prose;FR;DE;"Essay; part of a study (“Le mystère d'Alceste suivi de Qui n’a pas son Minotaure ?”)"
DE;ME;1963;189;17;11;Horst, Karl August;Horst, Karl August;Chiaromonte, Nicola;Bild und Wort: Anmerkungen zum intellektuellen Film ;Non-fictional prose;IT;DE;
DE;ME;1963;190;17;12;Emmerich, Leo;Emmerich, Leo;Toynbee, Arnold J.;Europa, der Gemeinsame Markt und England;Non-fictional prose;EN-BE;DE;
DE;ME;1963;190;17;12;"Vordtriede, Werner; Enzensberger, Christian";"Vordtriede, Werner; Enzensberger, Christian";"Trypanis, C. A.; Seferis, Giorgos";Griechische Dichtung der Gegenwart;Poetry;GR;DE;
DE;ME;1964;191;18;1;Fried, Erich;Fried, Erich;Rokeah, David;Zeit;Poetry;HEB;DE;" Part of a group of 6 poems titled ""Gedichte"""
DE;ME;1964;191;18;1;Fried, Erich;Fried, Erich;Rokeah, David;Wie Gemälde;Poetry;HEB;DE;" Part of a group of 6 poems titled ""Gedichte"""
DE;ME;1964;191;18;1;Fried, Erich;Fried, Erich;Rokeah, David;Gericht;Poetry;HEB;DE;" Part of a group of 6 poems titled ""Gedichte"""
DE;ME;1964;191;18;1;Fried, Erich;Fried, Erich;Rokeah, David;Anklage;Poetry;HEB;DE;" Part of a group of 6 poems titled ""Gedichte"""
DE;ME;1964;191;18;1;Fried, Erich;Fried, Erich;Rokeah, David;Erinnerungen;Poetry;HEB;DE;" Part of a group of 6 poems titled ""Gedichte"""
DE;ME;1964;191;18;1;Fried, Erich;Fried, Erich;Rokeah, David;Adar;Poetry;HEB;DE;" Part of a group of 6 poems titled ""Gedichte"""
DE;ME;1964;191;18;1;Rubinstein, Hilde;Rubinstein, Hilde;Strindberg, August;Über den Zerfall im künstlerischen Schaffen;Non-fictional prose;FR;DE;"Essay published in French journal “Revues des revues,” November 1894; Strindberg was a Swedish playwright, novelist, poet, essayist and painter who wrote in Swedish and in French"
DE;ME;1964;191;18;1;Rubinstein, Hilde;Rubinstein, Hilde;Brandell, Gunnar;Der moderne Strindberg;Non-fictional prose;SE;DE;
DE;ME;1964;192;18;2;NONE;NONE;NONE;NONE;NONE;NONE;NONE;
DE;ME;1964;193;18;3;Meyer-Clason, Curt;Meyer-Clason, Curt;Guimarães Rosa, João;Der Teufel im Wirbelwind;Fictional prose;PT-B;DE;First pages of the novel “Grande Sertão: Veredas” published in 1956
DE;ME;1964;194;18;4;Lorch, Fritz;Lorch, Fritz;Auden, W. H.;Shakespeares Welttheater;Non-fictional prose;EN-BE;DE;Essay (“The Globe“)
DE;ME;1964;194;18;4;Scavo-Otto, Eva;Scavo-Otto, Eva;Déry, Tibor;Besuch;Fictional prose;HU;DE;A narrative
DE;ME;1964;195;18;5;NONE;NONE;NONE;NONE;NONE;NONE;NONE;
DE;ME;1964;196;18;6;Borchers, Elisabeth;Borchers, Elisabeth;Jouve, Pierre Jean;Paulina 1880;Fictional prose;FR;DE;
DE;ME;1964;197;18;7;Schlüter, Marguerite;Schlüter, Marguerite;Hutchins, Maude;Konversationsstück;Fictional prose;EN-AE;DE;
DE;ME;1964;197;18;7;Anon.;Anon.;Walker, James Robert;Irisches Zeugnis: Brendan Behan (+ 20.3.1964);Non-fictional prose;EN-BE;DE;
DE;ME;1964;198;18;8;Arendt, Erich;Arendt, Erich;Hernández, Miguel;[Untitled];Poetry;SP;DE;" Part of a group of 5 poems titled ""Gedichte"""
DE;ME;1964;198;18;8;Arendt, Erich;Arendt, Erich;Hernández, Miguel;Das Sausen der vollkommenen Wunde;Poetry;SP;DE;" Part of a group of 5 poems titled ""Gedichte"""
DE;ME;1964;198;18;8;Arendt, Erich;Arendt, Erich;Hernández, Miguel;[Untitled];Poetry;SP;DE;" Part of a group of 5 poems titled ""Gedichte"""
DE;ME;1964;198;18;8;Arendt, Erich;Arendt, Erich;Hernández, Miguel;[Untitled];Poetry;SP;DE;" Part of a group of 5 poems titled ""Gedichte"""
DE;ME;1964;198;18;8;Arendt, Erich;Arendt, Erich;Hernández, Miguel;[Untitled];Poetry;SP;DE;" Part of a group of 5 poems titled ""Gedichte"""
DE;ME;1964;198;18;8;Tophoven, Elmar;Tophoven, Elmar;Sarraute, Nathalie;Das Schweigen: Ein Hörspiel;Drama;FR;DE;
DE;ME;1964;199;18;9;Halm, Wolfgang;Halm, Wolfgang;Ortega y Gasset, José;Das römische Beispiel;Non-fictional prose;SP;DE;
DE;ME;1964;199;18;9;Dedecius, Karl;Dedecius, Karl;Herbert, Zbigniew;Aus der mythologie;Poetry;PL;DE;Part of a group of 9 prose poems titled „Ironische Gedichte in Prosa“
DE;ME;1964;199;18;9;Dedecius, Karl;Dedecius, Karl;Herbert, Zbigniew;Russisches märchen;Poetry;PL;DE;Part of a group of 9 prose poems titled „Ironische Gedichte in Prosa“
DE;ME;1964;199;18;9;Dedecius, Karl;Dedecius, Karl;Herbert, Zbigniew;Mauer;Poetry;PL;DE;Part of a group of 9 prose poems titled „Ironische Gedichte in Prosa“
DE;ME;1964;199;18;9;Dedecius, Karl;Dedecius, Karl;Herbert, Zbigniew;Des kaisers traum;Poetry;PL;DE;Part of a group of 9 prose poems titled „Ironische Gedichte in Prosa“
DE;ME;1964;199;18;9;Dedecius, Karl;Dedecius, Karl;Herbert, Zbigniew;Klassiker;Poetry;PL;DE;Part of a group of 9 prose poems titled „Ironische Gedichte in Prosa“
DE;ME;1964;199;18;9;Dedecius, Karl;Dedecius, Karl;Herbert, Zbigniew;In der bibliothek;Poetry;PL;DE;Part of a group of 9 prose poems titled „Ironische Gedichte in Prosa“
DE;ME;1964;199;18;9;Dedecius, Karl;Dedecius, Karl;Herbert, Zbigniew;Gegenstände;Poetry;PL;DE;Part of a group of 9 prose poems titled „Ironische Gedichte in Prosa“
DE;ME;1964;199;18;9;Dedecius, Karl;Dedecius, Karl;Herbert, Zbigniew;Paradies der theologen;Poetry;PL;DE;Part of a group of 9 prose poems titled „Ironische Gedichte in Prosa“
DE;ME;1964;199;18;9;Dedecius, Karl;Dedecius, Karl;Herbert, Zbigniew;Teufel;Poetry;PL;DE;Part of a group of 9 prose poems titled „Ironische Gedichte in Prosa“
DE;ME;1964;200;18;"10; 11";Horst, Karl August;Horst, Karl August;"Ernst, Robert Curtius; Ortega y Gasset, José";Ein Briefwechsel;Life-writing;SP;DE;
DE;ME;1964;200;18;"10; 11";Demetz, Peter;Demetz, Peter;Halas, František;Europa;Poetry;CZ;DE;
DE;ME;1964;200;18;"10; 11";Sauter, Lilly;Sauter, Lilly;Yourcenar, Marguerite;Tiefer Strom, dunkler Fluß: Zur Poesie der Negro-Spirituals;Non-fictional prose;FR;DE;"A study; “Fleuve profond, sombre rivière”"
DE;ME;1964;201;18;12;Anon.;Anon.;Andrade, Carlos Drummond de;José;Poetry;PT-B;DE;
DE;ME;1964;201;18;12;Horst, Karl August;Horst, Karl August;Borges, Jorge Luis;Die Mauer und die Bücher;Non-fictional prose;SP;DE;
